# PLATE   MJD     FIBERID   Z   
3763   55508     565     0.1952368
5994   56101     836     0.23923409999999998
5115   55885     562     0.11868366
7637   56933     454     0.011045567
3662   55182     48     0.06451059
3763   55508     923     0.24850939
4393   55944     666     0.08340441400000001
3764   55514     234     0.024197396
6051   56093     150     0.034832336
7823   56978     747     0.2972353
4393   55944     706     0.11725776
3764   55514     350     0.24566497
7823   56978     987     0.008205782
5995   56093     460     0.072485544
5995   56093     650     0.29573140000000003
4462   55600     269     0.30749628
6725   56390     16     0.06888193
6796   56453     154     0.100555226
5116   55857     456     0.17894554
6796   56453     182     0.073129445
6796   56453     230     0.26692740000000004
5116   55857     583     0.125886
4394   55924     354     0.10824418
3765   55508     225     0.24177970000000001
6052   56092     108     0.24534297
4462   55600     567     0.08357344
5116   55857     722     0.07175104
4462   55600     587     0.28779006
7824   57282     753     0.22731853
4394   55924     558     0.07023896
4394   55924     561     0.13882944
4394   55924     574     0.04312953
4394   55924     636     0.13942539999999998
4462   55600     741     0.26861584
5175   55955     99     0.082347326
5175   55955     155     0.2523433
5117   55925     258     0.13362245
6725   56390     838     0.08899315
5117   55925     410     0.067436635
6726   56394     56     0.025415814
5117   55925     506     0.042456217000000004
5117   55925     560     0.25374046
6797   56426     442     0.2527054
5176   56221     47     0.12497895
5117   55925     725     0.19511489999999998
5117   55925     781     0.0430455
7639   57297     683     0.2557604
5176   56221     223     0.26951623
5117   55925     902     0.06894919
5176   56221     274     0.26918525
5997   56309     199     0.28025526
6053   56091     564     0.2990213
6726   56394     582     0.06957414
5118   55830     140     0.13280268
4395   55828     899     0.11213752
5176   56221     492     0.051701624
6798   56485     120     0.11095905
6798   56485     146     0.10439201
5118   55830     274     0.21581323
4464   55866     408     0.029620582000000003
5118   55830     468     0.17437081
4464   55866     480     0.08838577
6798   56485     351     0.29332095
5997   56309     810     0.24966279999999996
5118   55830     536     0.06666911
4396   55829     263     0.243743
4464   55866     764     0.08617464
6054   56089     360     0.10601768
5118   55830     890     0.062075637
6727   56369     526     0.26386505
3665   55247     422     0.19704874
4464   55866     898     0.17188708
5119   55836     108     0.07800257
6798   56485     922     0.098129146
5119   55836     298     0.03277551
5177   56245     470     0.050003096
3767   55214     903     0.21601924
5119   55836     422     0.09344605
5119   55836     515     0.16103864
6054   56089     923     0.24165274
3666   55185     59     0.13363649
6728   56426     224     0.2696401
5119   55836     722     0.28694376
6055   56102     176     0.13283253
6728   56426     367     0.064547084
3666   55185     249     0.12721957
4397   55921     541     0.2139764
5999   56089     156     0.16624741
4397   55921     624     0.094438374
5119   55836     928     0.13674791
6728   56426     574     0.07494456
4465   55858     978     0.23770395
3768   55564     795     0.22670847
5120   55895     133     0.047806073
5120   55895     184     0.19278884
6800   56399     123     0.050837044000000005
7828   57039     545     0.16405775
5178   56246     705     0.2890455
6056   56092     24     0.26495054
3666   55185     904     0.30121824
6800   56399     390     0.10235931
4466   55857     588     0.28881246
6056   56092     213     0.21320756
3769   55240     414     0.11227891599999999
3667   55186     44     0.08639317
6800   56399     666     0.06829659
4398   55946     439     0.08723184
4398   55946     480     0.12946112
3667   55186     260     0.083618395
5120   55895     838     0.07835864
6000   56102     194     0.09388276
4398   55946     734     0.102516055
6056   56092     967     0.23070677
6729   56419     848     0.039409325
6729   56419     939     0.20024754
5121   55856     422     0.16769937
4399   55811     190     0.07213729
5180   55947     329     0.24400389999999997
3667   55566     50     0.08641389
5121   55856     651     0.18884579999999998
5180   55947     530     0.25071406
5121   55856     785     0.08819697
5121   55856     826     0.26210147
5121   55856     866     0.18575545
6001   56072     161     0.14372806
3667   55566     300     0.08361575
4468   55894     450     0.30938223
6802   56456     319     0.057038974000000006
6001   56072     210     0.05546804
5121   55856     964     0.2554208
6802   56456     432     0.104425125
5121   55856     972     0.08807757
5122   55841     34     0.06401227400000001
4399   55811     773     0.07021109
6001   56072     360     0.027464792000000002
6802   56456     685     0.3174659
4468   55894     841     0.22894199
6001   56072     424     0.30224398
4399   55811     925     0.08035089
6730   56425     906     0.06035395
6802   56456     977     0.0026824446
4400   55509     164     0.12577179
4469   55863     246     0.03984375
4469   55863     267     0.28615776
4469   55863     298     0.14271697
4469   55863     315     0.15630299
4400   55509     310     0.24248667
6803   56402     300     0.307976
6803   56402     454     0.301189
6002   56104     24     0.050998796
6002   56104     36     0.05131563
6803   56402     566     0.006844093000000001
5182   56341     18     0.11551128
4400   55509     574     0.12951894
4400   55509     599     0.058094892999999995
5122   55841     982     0.10872644
4400   55509     694     0.14267614
6059   56093     594     0.21389635
4400   55509     791     0.09475417
4470   55587     113     0.22710586
5123   55841     146     0.1355637
4400   55509     970     0.221493
4470   55587     390     0.21985412
4470   55587     434     0.2438428
6002   56104     585     0.16305815
4470   55587     446     0.18864849
7653   57306     174     0.11735713
6804   56447     334     0.068939395
4470   55587     470     0.08963957
6002   56104     652     0.06257622
4470   55587     532     0.08090125
6060   56074     118     0.2928665
4470   55587     575     0.07932396
3773   55240     410     0.31483449999999996
6002   56104     828     0.07472545
5123   55841     608     0.10969949999999999
4401   55510     350     0.061187353
4471   55617     11     0.13852553
4401   55510     550     0.08930771
3669   55481     281     0.20372058
6805   56442     113     0.13969725
7653   57306     801     0.052293867
5183   55976     600     0.29469788
5123   55841     986     0.09285064
6732   56370     569     0.20594165
7653   57306     860     0.050345007000000004
4471   55617     414     0.17063029
7833   57286     617     0.301466
5124   55894     138     0.06494814
5124   55894     147     0.07562157
3774   55244     314     0.29098815
7833   57286     757     0.21254072
6003   56311     459     0.23951082
5124   55894     174     0.07588149599999999
6061   56076     210     0.21787274
6732   56370     846     0.23168069
6732   56370     939     0.12560128
5184   56352     252     0.08278665
6003   56311     798     0.016120195
5124   55894     532     0.05372873
3774   55244     834     0.019547116
4402   55514     287     0.22663914
3670   55480     19     0.21355867
4402   55514     335     0.0195682
3670   55480     127     0.24219102
4472   55893     536     0.10580261
6062   56091     131     0.19197279999999997
6806   56419     422     0.27824885
3670   55480     330     0.062161825999999996
4402   55514     662     0.094580136
5124   55894     968     0.059172675
4402   55514     702     0.09276925
6062   56091     399     0.17209612
6806   56419     772     0.23999593
6062   56091     531     0.05905145
5185   55978     250     0.19587542
4402   55514     924     0.21823801
3775   55207     814     0.22343789
3670   55480     700     0.21304087
7835   56986     275     0.07090763
7835   56986     305     0.3081638
4403   55536     44     0.10024805
7835   56986     377     0.16705021
7835   56986     412     0.31301674
5125   55863     460     0.08948253
6062   56091     848     0.060526777000000004
3775   55207     998     0.16565181
4473   55589     286     0.07764005
6734   56386     138     0.31100124
6062   56091     986     0.058425985
5125   55863     615     0.17327356
3671   55483     56     0.034498267
4403   55536     377     0.07466977
6063   56098     105     0.26852098
6807   56429     523     0.24620779
7655   57336     780     0.303739
5186   56337     36     0.08679588
6734   56386     648     0.27316490000000004
7656   57338     1     0.11930363
6063   56098     620     0.030058727
6063   56098     649     0.04026180000000001
6005   56090     508     0.24701418
4403   55536     938     0.06622993
3671   55483     704     0.05408176
7836   57278     399     0.10243321
6063   56098     825     0.076997705
6734   56386     930     0.18940485
5126   55923     430     0.054822326
4478   55600     420     0.08558404
4404   55513     194     0.077356175
5126   55923     559     0.046298657
5126   55923     626     0.08777568
4404   55513     456     0.08202017
5126   55923     922     0.065796725
6006   56105     222     0.08479586
6006   56105     236     0.07802143
4404   55513     690     0.05121102
4404   55513     800     0.07958917
5127   55889     104     0.15826500000000002
5127   55889     302     0.2508326
5127   55889     395     0.09253016
5127   55889     398     0.16707049999999998
6006   56105     742     0.11068843
6736   56366     253     0.11584898
7657   57309     794     0.11830694
4405   55854     738     0.18004595
4405   55854     774     0.05145389
4405   55854     822     0.03943626
6007   56066     398     0.12874955
4405   55854     830     0.08398221
5128   55912     152     0.10448307
4405   55854     950     0.12897603
6736   56366     902     0.08045312
4406   55858     244     0.09143445
4406   55858     280     0.055466312999999996
5128   55912     610     0.3064294
6737   56365     212     0.036186676
3674   55182     71     0.07017826
4406   55858     490     0.05414024
7658   57312     668     0.060597844000000005
6008   56093     176     0.1584811
4406   55858     846     0.03205418
5129   55864     190     0.30155295
3674   55182     864     0.26208597
4407   55884     228     0.1794014
7659   57060     413     0.10528193
6738   56424     178     0.15443015
6738   56424     259     0.10884006
6008   56093     991     0.07411673
6738   56424     488     0.25473663
5129   55864     930     0.102386564
5129   55864     950     0.06881491
3675   55183     387     0.22374862
6009   56313     291     0.16507465
5130   55835     76     0.16060401
6009   56313     384     0.06295576
4407   55884     819     0.23069602
6009   56313     398     0.069588155
4407   55884     888     0.090921834
4407   55884     895     0.20370285
6009   56313     506     0.06329001
5130   55835     268     0.07296414
5130   55835     304     0.07106593
6009   56313     642     0.02687544
5130   55835     372     0.22760499
6009   56313     672     0.061547708
6009   56313     690     0.060961477
6009   56313     760     0.060646556
7660   57357     446     0.09115324
5130   55835     612     0.10702237
6009   56313     915     0.2524864
4408   55888     416     0.12716034
6010   56097     60     0.017423285
4408   55888     582     0.063072555
5130   55835     900     0.22811404
5130   55835     934     0.110428125
5131   55835     174     0.04492977
6010   56097     556     0.06520623
6739   56393     918     0.2587772
3676   55186     812     0.03447212
6740   56401     28     0.19996272
6740   56401     40     0.20214058
4409   55883     376     0.24698927
5131   55835     716     0.054717496
6011   56103     72     0.15659451
4409   55883     652     0.060977075
6740   56401     558     0.05733442
5132   55858     44     0.07289274
5132   55858     150     0.06465284
4409   55883     932     0.14907502
4410   56187     38     0.06856598
4410   56187     167     0.20768653
5132   55858     490     0.06771012400000001
6011   56103     784     0.040935453
6011   56103     785     0.25591573
4410   56187     224     0.12654556
6011   56103     856     0.07854912
4410   56187     281     0.22704986
5132   55858     598     0.075873815
3678   55208     142     0.18219467
4410   56187     461     0.29899505
5132   55858     774     0.11971293
6012   56101     58     0.06428663
5132   55858     798     0.06228232
6012   56101     108     0.03370756
5132   55858     838     0.12026681
5132   55858     844     0.06277394
4410   56187     556     0.09904708
5132   55858     956     0.059745494
5132   55858     958     0.059944283
5133   55860     110     0.27995396
6741   56394     716     0.18259233
7663   57328     70     0.019109115
3678   55208     726     0.3022146
3678   55208     853     0.26139295
6742   56415     37     0.18132879999999998
3678   55208     932     0.05841564
3679   55209     52     0.19475599
6742   56415     518     0.26248309999999997
4411   56164     658     0.08544154
6013   56074     260     0.1147251
5133   55860     984     0.14390074
4411   56164     784     0.1122751
3679   55209     585     0.19691035
4411   56164     954     0.29299325
4412   55912     23     0.2797197
7664   57367     221     0.10539594
4412   55912     88     0.13953911
6013   56074     666     0.24231774
6013   56074     735     0.17428711
4412   55912     174     0.22881906
6013   56074     790     0.01752722
4412   55912     253     0.15932593
4412   55912     262     0.13431467
7664   57367     463     0.17692123
5134   55868     642     0.08115939999999999
6013   56074     990     0.19745652
3680   55210     193     0.24685569
6014   56072     73     0.097548366
4412   55912     509     0.24329495
3680   55210     291     0.213256
4412   55912     738     0.15996459999999998
4412   55912     761     0.08532515
6014   56072     371     0.14424632
4412   55912     855     0.22864541
6743   56385     778     0.28032893
